Score,Text,BeginOffset,EndOffset,responce_to_question,text,overall_sentiment,context,key_phrase_sentiment
0.9999504089355469,the ones,1890,1898,As a national savings for the healthcare system will we save money is this is running correctly?,if this is running correctly and we get buy in from the populist  would say in the long run we will see benefit you know a decade two decades down the road for sure feel that it takes a generation thats the time it takes for chronic diseases you have to actually set in and you know perhaps develop complications think for complications 10 to 15 years you should already see microvascular complications maybe about 5 to 10 years micro maybe about 10 15 then but 20 years if you can set it attitude changes as well as the whole concept of regular screening regular prevention  think you see outcomes much earlier especially when community cares involved when you have all your fitness your dietetics all this coming in together you should see much earlier results  dont think were looking at 20 years investment here  think the ministry look at a much earlier ri on the returns actuallywe should be seeing some of that but  think  has probably mentioned some of that the point essentially that for certain things if you can catch the condition a little bit earlier you can already make a difference to the outcome and many people dont proceed to do necessary screening end up with the condition fairly late where the cost of rescue is much much higher so while its correct that one should be cautious about over promising t is this is a journey that  think we really really need to take because if we dont we are staring down the gun of extremely high cost extremely high demand and manpower all of which we cant afford as a nation in the very long term so it has to be the situation where not only the health care professionals you know but the  population comes alongside and works on this grand challenge together to try to achieve that particular endpoint at the very start  spoke about this being right from the beginning of life and  didnt allude to the fact that we had to start with the ones that are greater risk so when the minister talked essentially about people signing on to this family physician they started with the older age group first but in essence we hope that by signing on mom and dad or grandpa and grandma that over time even the kids will end up seeing this particular family doctor family doctor group and we hope to start that practice earlier on in life get all the pickups done do all the preventive measures including the necessary vaccinations done early on so  think  its a journey and yes we have to climb that slope because weve spent a lot of time developing the rescue care now we really need to work essentially on prevention and promotion of health in a very serious and very concerted way,MIXED,to the fact that we had to start with  the ones to the fact that we had to start with ,NEUTRAL
0.9884329438209534,greater risk,1908,1920,As a national savings for the healthcare system will we save money is this is running correctly?,if this is running correctly and we get buy in from the populist  would say in the long run we will see benefit you know a decade two decades down the road for sure feel that it takes a generation thats the time it takes for chronic diseases you have to actually set in and you know perhaps develop complications think for complications 10 to 15 years you should already see microvascular complications maybe about 5 to 10 years micro maybe about 10 15 then but 20 years if you can set it attitude changes as well as the whole concept of regular screening regular prevention  think you see outcomes much earlier especially when community cares involved when you have all your fitness your dietetics all this coming in together you should see much earlier results  dont think were looking at 20 years investment here  think the ministry look at a much earlier ri on the returns actuallywe should be seeing some of that but  think  has probably mentioned some of that the point essentially that for certain things if you can catch the condition a little bit earlier you can already make a difference to the outcome and many people dont proceed to do necessary screening end up with the condition fairly late where the cost of rescue is much much higher so while its correct that one should be cautious about over promising t is this is a journey that  think we really really need to take because if we dont we are staring down the gun of extremely high cost extremely high demand and manpower all of which we cant afford as a nation in the very long term so it has to be the situation where not only the health care professionals you know but the  population comes alongside and works on this grand challenge together to try to achieve that particular endpoint at the very start  spoke about this being right from the beginning of life and  didnt allude to the fact that we had to start with the ones that are greater risk so when the minister talked essentially about people signing on to this family physician they started with the older age group first but in essence we hope that by signing on mom and dad or grandpa and grandma that over time even the kids will end up seeing this particular family doctor family doctor group and we hope to start that practice earlier on in life get all the pickups done do all the preventive measures including the necessary vaccinations done early on so  think  its a journey and yes we have to climb that slope because weve spent a lot of time developing the rescue care now we really need to work essentially on prevention and promotion of health in a very serious and very concerted way,MIXED,we had to start with the ones that are  greater risk we had to start with the ones that are ,NEGATIVE
0.9999150037765503,the minister,1929,1941,As a national savings for the healthcare system will we save money is this is running correctly?,if this is running correctly and we get buy in from the populist  would say in the long run we will see benefit you know a decade two decades down the road for sure feel that it takes a generation thats the time it takes for chronic diseases you have to actually set in and you know perhaps develop complications think for complications 10 to 15 years you should already see microvascular complications maybe about 5 to 10 years micro maybe about 10 15 then but 20 years if you can set it attitude changes as well as the whole concept of regular screening regular prevention  think you see outcomes much earlier especially when community cares involved when you have all your fitness your dietetics all this coming in together you should see much earlier results  dont think were looking at 20 years investment here  think the ministry look at a much earlier ri on the returns actuallywe should be seeing some of that but  think  has probably mentioned some of that the point essentially that for certain things if you can catch the condition a little bit earlier you can already make a difference to the outcome and many people dont proceed to do necessary screening end up with the condition fairly late where the cost of rescue is much much higher so while its correct that one should be cautious about over promising t is this is a journey that  think we really really need to take because if we dont we are staring down the gun of extremely high cost extremely high demand and manpower all of which we cant afford as a nation in the very long term so it has to be the situation where not only the health care professionals you know but the  population comes alongside and works on this grand challenge together to try to achieve that particular endpoint at the very start  spoke about this being right from the beginning of life and  didnt allude to the fact that we had to start with the ones that are greater risk so when the minister talked essentially about people signing on to this family physician they started with the older age group first but in essence we hope that by signing on mom and dad or grandpa and grandma that over time even the kids will end up seeing this particular family doctor family doctor group and we hope to start that practice earlier on in life get all the pickups done do all the preventive measures including the necessary vaccinations done early on so  think  its a journey and yes we have to climb that slope because weve spent a lot of time developing the rescue care now we really need to work essentially on prevention and promotion of health in a very serious and very concerted way,MIXED,with the ones that are greater risk so when  the minister with the ones that are greater risk so when ,NEUTRAL
0.9935606718063354,people,1967,1973,As a national savings for the healthcare system will we save money is this is running correctly?,if this is running correctly and we get buy in from the populist  would say in the long run we will see benefit you know a decade two decades down the road for sure feel that it takes a generation thats the time it takes for chronic diseases you have to actually set in and you know perhaps develop complications think for complications 10 to 15 years you should already see microvascular complications maybe about 5 to 10 years micro maybe about 10 15 then but 20 years if you can set it attitude changes as well as the whole concept of regular screening regular prevention  think you see outcomes much earlier especially when community cares involved when you have all your fitness your dietetics all this coming in together you should see much earlier results  dont think were looking at 20 years investment here  think the ministry look at a much earlier ri on the returns actuallywe should be seeing some of that but  think  has probably mentioned some of that the point essentially that for certain things if you can catch the condition a little bit earlier you can already make a difference to the outcome and many people dont proceed to do necessary screening end up with the condition fairly late where the cost of rescue is much much higher so while its correct that one should be cautious about over promising t is this is a journey that  think we really really need to take because if we dont we are staring down the gun of extremely high cost extremely high demand and manpower all of which we cant afford as a nation in the very long term so it has to be the situation where not only the health care professionals you know but the  population comes alongside and works on this grand challenge together to try to achieve that particular endpoint at the very start  spoke about this being right from the beginning of life and  didnt allude to the fact that we had to start with the ones that are greater risk so when the minister talked essentially about people signing on to this family physician they started with the older age group first but in essence we hope that by signing on mom and dad or grandpa and grandma that over time even the kids will end up seeing this particular family doctor family doctor group and we hope to start that practice earlier on in life get all the pickups done do all the preventive measures including the necessary vaccinations done early on so  think  its a journey and yes we have to climb that slope because weve spent a lot of time developing the rescue care now we really need to work essentially on prevention and promotion of health in a very serious and very concerted way,MIXED,greater risk so when the minister talked essentially about  people greater risk so when the minister talked essentially about ,NEUTRAL
0.9991003274917603,this family physician,1988,2009,As a national savings for the healthcare system will we save money is this is running correctly?,if this is running correctly and we get buy in from the populist  would say in the long run we will see benefit you know a decade two decades down the road for sure feel that it takes a generation thats the time it takes for chronic diseases you have to actually set in and you know perhaps develop complications think for complications 10 to 15 years you should already see microvascular complications maybe about 5 to 10 years micro maybe about 10 15 then but 20 years if you can set it attitude changes as well as the whole concept of regular screening regular prevention  think you see outcomes much earlier especially when community cares involved when you have all your fitness your dietetics all this coming in together you should see much earlier results  dont think were looking at 20 years investment here  think the ministry look at a much earlier ri on the returns actuallywe should be seeing some of that but  think  has probably mentioned some of that the point essentially that for certain things if you can catch the condition a little bit earlier you can already make a difference to the outcome and many people dont proceed to do necessary screening end up with the condition fairly late where the cost of rescue is much much higher so while its correct that one should be cautious about over promising t is this is a journey that  think we really really need to take because if we dont we are staring down the gun of extremely high cost extremely high demand and manpower all of which we cant afford as a nation in the very long term so it has to be the situation where not only the health care professionals you know but the  population comes alongside and works on this grand challenge together to try to achieve that particular endpoint at the very start  spoke about this being right from the beginning of life and  didnt allude to the fact that we had to start with the ones that are greater risk so when the minister talked essentially about people signing on to this family physician they started with the older age group first but in essence we hope that by signing on mom and dad or grandpa and grandma that over time even the kids will end up seeing this particular family doctor family doctor group and we hope to start that practice earlier on in life get all the pickups done do all the preventive measures including the necessary vaccinations done early on so  think  its a journey and yes we have to climb that slope because weve spent a lot of time developing the rescue care now we really need to work essentially on prevention and promotion of health in a very serious and very concerted way,MIXED,the minister talked essentially about people signing on to  this family physician the minister talked essentially about people signing on to ,NEUTRAL
0.9968584775924683,the older age group,2028,2047,As a national savings for the healthcare system will we save money is this is running correctly?,if this is running correctly and we get buy in from the populist  would say in the long run we will see benefit you know a decade two decades down the road for sure feel that it takes a generation thats the time it takes for chronic diseases you have to actually set in and you know perhaps develop complications think for complications 10 to 15 years you should already see microvascular complications maybe about 5 to 10 years micro maybe about 10 15 then but 20 years if you can set it attitude changes as well as the whole concept of regular screening regular prevention  think you see outcomes much earlier especially when community cares involved when you have all your fitness your dietetics all this coming in together you should see much earlier results  dont think were looking at 20 years investment here  think the ministry look at a much earlier ri on the returns actuallywe should be seeing some of that but  think  has probably mentioned some of that the point essentially that for certain things if you can catch the condition a little bit earlier you can already make a difference to the outcome and many people dont proceed to do necessary screening end up with the condition fairly late where the cost of rescue is much much higher so while its correct that one should be cautious about over promising t is this is a journey that  think we really really need to take because if we dont we are staring down the gun of extremely high cost extremely high demand and manpower all of which we cant afford as a nation in the very long term so it has to be the situation where not only the health care professionals you know but the  population comes alongside and works on this grand challenge together to try to achieve that particular endpoint at the very start  spoke about this being right from the beginning of life and  didnt allude to the fact that we had to start with the ones that are greater risk so when the minister talked essentially about people signing on to this family physician they started with the older age group first but in essence we hope that by signing on mom and dad or grandpa and grandma that over time even the kids will end up seeing this particular family doctor family doctor group and we hope to start that practice earlier on in life get all the pickups done do all the preventive measures including the necessary vaccinations done early on so  think  its a journey and yes we have to climb that slope because weve spent a lot of time developing the rescue care now we really need to work essentially on prevention and promotion of health in a very serious and very concerted way,MIXED,signing on to this family physician they started with  the older age group signing on to this family physician they started with ,NEUTRAL
0.9994701743125916,time,2141,2145,As a national savings for the healthcare system will we save money is this is running correctly?,if this is running correctly and we get buy in from the populist  would say in the long run we will see benefit you know a decade two decades down the road for sure feel that it takes a generation thats the time it takes for chronic diseases you have to actually set in and you know perhaps develop complications think for complications 10 to 15 years you should already see microvascular complications maybe about 5 to 10 years micro maybe about 10 15 then but 20 years if you can set it attitude changes as well as the whole concept of regular screening regular prevention  think you see outcomes much earlier especially when community cares involved when you have all your fitness your dietetics all this coming in together you should see much earlier results  dont think were looking at 20 years investment here  think the ministry look at a much earlier ri on the returns actuallywe should be seeing some of that but  think  has probably mentioned some of that the point essentially that for certain things if you can catch the condition a little bit earlier you can already make a difference to the outcome and many people dont proceed to do necessary screening end up with the condition fairly late where the cost of rescue is much much higher so while its correct that one should be cautious about over promising t is this is a journey that  think we really really need to take because if we dont we are staring down the gun of extremely high cost extremely high demand and manpower all of which we cant afford as a nation in the very long term so it has to be the situation where not only the health care professionals you know but the  population comes alongside and works on this grand challenge together to try to achieve that particular endpoint at the very start  spoke about this being right from the beginning of life and  didnt allude to the fact that we had to start with the ones that are greater risk so when the minister talked essentially about people signing on to this family physician they started with the older age group first but in essence we hope that by signing on mom and dad or grandpa and grandma that over time even the kids will end up seeing this particular family doctor family doctor group and we hope to start that practice earlier on in life get all the pickups done do all the preventive measures including the necessary vaccinations done early on so  think  its a journey and yes we have to climb that slope because weve spent a lot of time developing the rescue care now we really need to work essentially on prevention and promotion of health in a very serious and very concerted way,MIXED,mom and dad or grandpa and grandma that over  time mom and dad or grandpa and grandma that over ,NEUTRAL
0.9865298271179199,the kids,2151,2159,As a national savings for the healthcare system will we save money is this is running correctly?,if this is running correctly and we get buy in from the populist  would say in the long run we will see benefit you know a decade two decades down the road for sure feel that it takes a generation thats the time it takes for chronic diseases you have to actually set in and you know perhaps develop complications think for complications 10 to 15 years you should already see microvascular complications maybe about 5 to 10 years micro maybe about 10 15 then but 20 years if you can set it attitude changes as well as the whole concept of regular screening regular prevention  think you see outcomes much earlier especially when community cares involved when you have all your fitness your dietetics all this coming in together you should see much earlier results  dont think were looking at 20 years investment here  think the ministry look at a much earlier ri on the returns actuallywe should be seeing some of that but  think  has probably mentioned some of that the point essentially that for certain things if you can catch the condition a little bit earlier you can already make a difference to the outcome and many people dont proceed to do necessary screening end up with the condition fairly late where the cost of rescue is much much higher so while its correct that one should be cautious about over promising t is this is a journey that  think we really really need to take because if we dont we are staring down the gun of extremely high cost extremely high demand and manpower all of which we cant afford as a nation in the very long term so it has to be the situation where not only the health care professionals you know but the  population comes alongside and works on this grand challenge together to try to achieve that particular endpoint at the very start  spoke about this being right from the beginning of life and  didnt allude to the fact that we had to start with the ones that are greater risk so when the minister talked essentially about people signing on to this family physician they started with the older age group first but in essence we hope that by signing on mom and dad or grandpa and grandma that over time even the kids will end up seeing this particular family doctor family doctor group and we hope to start that practice earlier on in life get all the pickups done do all the preventive measures including the necessary vaccinations done early on so  think  its a journey and yes we have to climb that slope because weve spent a lot of time developing the rescue care now we really need to work essentially on prevention and promotion of health in a very serious and very concerted way,MIXED,dad or grandpa and grandma that over time even  the kids dad or grandpa and grandma that over time even ,NEUTRAL
0.984724760055542,this particular family doctor family doctor group,2179,2228,As a national savings for the healthcare system will we save money is this is running correctly?,if this is running correctly and we get buy in from the populist  would say in the long run we will see benefit you know a decade two decades down the road for sure feel that it takes a generation thats the time it takes for chronic diseases you have to actually set in and you know perhaps develop complications think for complications 10 to 15 years you should already see microvascular complications maybe about 5 to 10 years micro maybe about 10 15 then but 20 years if you can set it attitude changes as well as the whole concept of regular screening regular prevention  think you see outcomes much earlier especially when community cares involved when you have all your fitness your dietetics all this coming in together you should see much earlier results  dont think were looking at 20 years investment here  think the ministry look at a much earlier ri on the returns actuallywe should be seeing some of that but  think  has probably mentioned some of that the point essentially that for certain things if you can catch the condition a little bit earlier you can already make a difference to the outcome and many people dont proceed to do necessary screening end up with the condition fairly late where the cost of rescue is much much higher so while its correct that one should be cautious about over promising t is this is a journey that  think we really really need to take because if we dont we are staring down the gun of extremely high cost extremely high demand and manpower all of which we cant afford as a nation in the very long term so it has to be the situation where not only the health care professionals you know but the  population comes alongside and works on this grand challenge together to try to achieve that particular endpoint at the very start  spoke about this being right from the beginning of life and  didnt allude to the fact that we had to start with the ones that are greater risk so when the minister talked essentially about people signing on to this family physician they started with the older age group first but in essence we hope that by signing on mom and dad or grandpa and grandma that over time even the kids will end up seeing this particular family doctor family doctor group and we hope to start that practice earlier on in life get all the pickups done do all the preventive measures including the necessary vaccinations done early on so  think  its a journey and yes we have to climb that slope because weve spent a lot of time developing the rescue care now we really need to work essentially on prevention and promotion of health in a very serious and very concerted way,MIXED,over time even the kids will end up seeing  this particular family doctor family doctor group over time even the kids will end up seeing ,NEGATIVE
0.9996834993362427,life,2278,2282,As a national savings for the healthcare system will we save money is this is running correctly?,if this is running correctly and we get buy in from the populist  would say in the long run we will see benefit you know a decade two decades down the road for sure feel that it takes a generation thats the time it takes for chronic diseases you have to actually set in and you know perhaps develop complications think for complications 10 to 15 years you should already see microvascular complications maybe about 5 to 10 years micro maybe about 10 15 then but 20 years if you can set it attitude changes as well as the whole concept of regular screening regular prevention  think you see outcomes much earlier especially when community cares involved when you have all your fitness your dietetics all this coming in together you should see much earlier results  dont think were looking at 20 years investment here  think the ministry look at a much earlier ri on the returns actuallywe should be seeing some of that but  think  has probably mentioned some of that the point essentially that for certain things if you can catch the condition a little bit earlier you can already make a difference to the outcome and many people dont proceed to do necessary screening end up with the condition fairly late where the cost of rescue is much much higher so while its correct that one should be cautious about over promising t is this is a journey that  think we really really need to take because if we dont we are staring down the gun of extremely high cost extremely high demand and manpower all of which we cant afford as a nation in the very long term so it has to be the situation where not only the health care professionals you know but the  population comes alongside and works on this grand challenge together to try to achieve that particular endpoint at the very start  spoke about this being right from the beginning of life and  didnt allude to the fact that we had to start with the ones that are greater risk so when the minister talked essentially about people signing on to this family physician they started with the older age group first but in essence we hope that by signing on mom and dad or grandpa and grandma that over time even the kids will end up seeing this particular family doctor family doctor group and we hope to start that practice earlier on in life get all the pickups done do all the preventive measures including the necessary vaccinations done early on so  think  its a journey and yes we have to climb that slope because weve spent a lot of time developing the rescue care now we really need to work essentially on prevention and promotion of health in a very serious and very concerted way,MIXED,we hope to start that practice earlier on in  life we hope to start that practice earlier on in ,NEUTRAL
0.9982118010520935,all the pickups,2287,2302,As a national savings for the healthcare system will we save money is this is running correctly?,if this is running correctly and we get buy in from the populist  would say in the long run we will see benefit you know a decade two decades down the road for sure feel that it takes a generation thats the time it takes for chronic diseases you have to actually set in and you know perhaps develop complications think for complications 10 to 15 years you should already see microvascular complications maybe about 5 to 10 years micro maybe about 10 15 then but 20 years if you can set it attitude changes as well as the whole concept of regular screening regular prevention  think you see outcomes much earlier especially when community cares involved when you have all your fitness your dietetics all this coming in together you should see much earlier results  dont think were looking at 20 years investment here  think the ministry look at a much earlier ri on the returns actuallywe should be seeing some of that but  think  has probably mentioned some of that the point essentially that for certain things if you can catch the condition a little bit earlier you can already make a difference to the outcome and many people dont proceed to do necessary screening end up with the condition fairly late where the cost of rescue is much much higher so while its correct that one should be cautious about over promising t is this is a journey that  think we really really need to take because if we dont we are staring down the gun of extremely high cost extremely high demand and manpower all of which we cant afford as a nation in the very long term so it has to be the situation where not only the health care professionals you know but the  population comes alongside and works on this grand challenge together to try to achieve that particular endpoint at the very start  spoke about this being right from the beginning of life and  didnt allude to the fact that we had to start with the ones that are greater risk so when the minister talked essentially about people signing on to this family physician they started with the older age group first but in essence we hope that by signing on mom and dad or grandpa and grandma that over time even the kids will end up seeing this particular family doctor family doctor group and we hope to start that practice earlier on in life get all the pickups done do all the preventive measures including the necessary vaccinations done early on so  think  its a journey and yes we have to climb that slope because weve spent a lot of time developing the rescue care now we really need to work essentially on prevention and promotion of health in a very serious and very concerted way,MIXED,to start that practice earlier on in life get  all the pickups to start that practice earlier on in life get ,NEUTRAL
0.9992311000823975,all the preventive measures,2311,2338,As a national savings for the healthcare system will we save money is this is running correctly?,if this is running correctly and we get buy in from the populist  would say in the long run we will see benefit you know a decade two decades down the road for sure feel that it takes a generation thats the time it takes for chronic diseases you have to actually set in and you know perhaps develop complications think for complications 10 to 15 years you should already see microvascular complications maybe about 5 to 10 years micro maybe about 10 15 then but 20 years if you can set it attitude changes as well as the whole concept of regular screening regular prevention  think you see outcomes much earlier especially when community cares involved when you have all your fitness your dietetics all this coming in together you should see much earlier results  dont think were looking at 20 years investment here  think the ministry look at a much earlier ri on the returns actuallywe should be seeing some of that but  think  has probably mentioned some of that the point essentially that for certain things if you can catch the condition a little bit earlier you can already make a difference to the outcome and many people dont proceed to do necessary screening end up with the condition fairly late where the cost of rescue is much much higher so while its correct that one should be cautious about over promising t is this is a journey that  think we really really need to take because if we dont we are staring down the gun of extremely high cost extremely high demand and manpower all of which we cant afford as a nation in the very long term so it has to be the situation where not only the health care professionals you know but the  population comes alongside and works on this grand challenge together to try to achieve that particular endpoint at the very start  spoke about this being right from the beginning of life and  didnt allude to the fact that we had to start with the ones that are greater risk so when the minister talked essentially about people signing on to this family physician they started with the older age group first but in essence we hope that by signing on mom and dad or grandpa and grandma that over time even the kids will end up seeing this particular family doctor family doctor group and we hope to start that practice earlier on in life get all the pickups done do all the preventive measures including the necessary vaccinations done early on so  think  its a journey and yes we have to climb that slope because weve spent a lot of time developing the rescue care now we really need to work essentially on prevention and promotion of health in a very serious and very concerted way,MIXED,on in life get all the pickups done do  all the preventive measures on in life get all the pickups done do ,NEUTRAL
0.9994213581085205,the necessary vaccinations,2349,2375,As a national savings for the healthcare system will we save money is this is running correctly?,if this is running correctly and we get buy in from the populist  would say in the long run we will see benefit you know a decade two decades down the road for sure feel that it takes a generation thats the time it takes for chronic diseases you have to actually set in and you know perhaps develop complications think for complications 10 to 15 years you should already see microvascular complications maybe about 5 to 10 years micro maybe about 10 15 then but 20 years if you can set it attitude changes as well as the whole concept of regular screening regular prevention  think you see outcomes much earlier especially when community cares involved when you have all your fitness your dietetics all this coming in together you should see much earlier results  dont think were looking at 20 years investment here  think the ministry look at a much earlier ri on the returns actuallywe should be seeing some of that but  think  has probably mentioned some of that the point essentially that for certain things if you can catch the condition a little bit earlier you can already make a difference to the outcome and many people dont proceed to do necessary screening end up with the condition fairly late where the cost of rescue is much much higher so while its correct that one should be cautious about over promising t is this is a journey that  think we really really need to take because if we dont we are staring down the gun of extremely high cost extremely high demand and manpower all of which we cant afford as a nation in the very long term so it has to be the situation where not only the health care professionals you know but the  population comes alongside and works on this grand challenge together to try to achieve that particular endpoint at the very start  spoke about this being right from the beginning of life and  didnt allude to the fact that we had to start with the ones that are greater risk so when the minister talked essentially about people signing on to this family physician they started with the older age group first but in essence we hope that by signing on mom and dad or grandpa and grandma that over time even the kids will end up seeing this particular family doctor family doctor group and we hope to start that practice earlier on in life get all the pickups done do all the preventive measures including the necessary vaccinations done early on so  think  its a journey and yes we have to climb that slope because weve spent a lot of time developing the rescue care now we really need to work essentially on prevention and promotion of health in a very serious and very concerted way,MIXED,the pickups done do all the preventive measures including  the necessary vaccinations the pickups done do all the preventive measures including ,NEUTRAL
0.9877278804779053,that slope,2440,2450,As a national savings for the healthcare system will we save money is this is running correctly?,if this is running correctly and we get buy in from the populist  would say in the long run we will see benefit you know a decade two decades down the road for sure feel that it takes a generation thats the time it takes for chronic diseases you have to actually set in and you know perhaps develop complications think for complications 10 to 15 years you should already see microvascular complications maybe about 5 to 10 years micro maybe about 10 15 then but 20 years if you can set it attitude changes as well as the whole concept of regular screening regular prevention  think you see outcomes much earlier especially when community cares involved when you have all your fitness your dietetics all this coming in together you should see much earlier results  dont think were looking at 20 years investment here  think the ministry look at a much earlier ri on the returns actuallywe should be seeing some of that but  think  has probably mentioned some of that the point essentially that for certain things if you can catch the condition a little bit earlier you can already make a difference to the outcome and many people dont proceed to do necessary screening end up with the condition fairly late where the cost of rescue is much much higher so while its correct that one should be cautious about over promising t is this is a journey that  think we really really need to take because if we dont we are staring down the gun of extremely high cost extremely high demand and manpower all of which we cant afford as a nation in the very long term so it has to be the situation where not only the health care professionals you know but the  population comes alongside and works on this grand challenge together to try to achieve that particular endpoint at the very start  spoke about this being right from the beginning of life and  didnt allude to the fact that we had to start with the ones that are greater risk so when the minister talked essentially about people signing on to this family physician they started with the older age group first but in essence we hope that by signing on mom and dad or grandpa and grandma that over time even the kids will end up seeing this particular family doctor family doctor group and we hope to start that practice earlier on in life get all the pickups done do all the preventive measures including the necessary vaccinations done early on so  think  its a journey and yes we have to climb that slope because weve spent a lot of time developing the rescue care now we really need to work essentially on prevention and promotion of health in a very serious and very concerted way,MIXED,its a journey and yes we have to climb  that slope its a journey and yes we have to climb ,NEUTRAL
0.9995442032814026,a lot,2470,2475,As a national savings for the healthcare system will we save money is this is running correctly?,if this is running correctly and we get buy in from the populist  would say in the long run we will see benefit you know a decade two decades down the road for sure feel that it takes a generation thats the time it takes for chronic diseases you have to actually set in and you know perhaps develop complications think for complications 10 to 15 years you should already see microvascular complications maybe about 5 to 10 years micro maybe about 10 15 then but 20 years if you can set it attitude changes as well as the whole concept of regular screening regular prevention  think you see outcomes much earlier especially when community cares involved when you have all your fitness your dietetics all this coming in together you should see much earlier results  dont think were looking at 20 years investment here  think the ministry look at a much earlier ri on the returns actuallywe should be seeing some of that but  think  has probably mentioned some of that the point essentially that for certain things if you can catch the condition a little bit earlier you can already make a difference to the outcome and many people dont proceed to do necessary screening end up with the condition fairly late where the cost of rescue is much much higher so while its correct that one should be cautious about over promising t is this is a journey that  think we really really need to take because if we dont we are staring down the gun of extremely high cost extremely high demand and manpower all of which we cant afford as a nation in the very long term so it has to be the situation where not only the health care professionals you know but the  population comes alongside and works on this grand challenge together to try to achieve that particular endpoint at the very start  spoke about this being right from the beginning of life and  didnt allude to the fact that we had to start with the ones that are greater risk so when the minister talked essentially about people signing on to this family physician they started with the older age group first but in essence we hope that by signing on mom and dad or grandpa and grandma that over time even the kids will end up seeing this particular family doctor family doctor group and we hope to start that practice earlier on in life get all the pickups done do all the preventive measures including the necessary vaccinations done early on so  think  its a journey and yes we have to climb that slope because weve spent a lot of time developing the rescue care now we really need to work essentially on prevention and promotion of health in a very serious and very concerted way,MIXED,we have to climb that slope because weve spent  a lot we have to climb that slope because weve spent ,NEUTRAL
0.9996918439865112,time,2479,2483,As a national savings for the healthcare system will we save money is this is running correctly?,if this is running correctly and we get buy in from the populist  would say in the long run we will see benefit you know a decade two decades down the road for sure feel that it takes a generation thats the time it takes for chronic diseases you have to actually set in and you know perhaps develop complications think for complications 10 to 15 years you should already see microvascular complications maybe about 5 to 10 years micro maybe about 10 15 then but 20 years if you can set it attitude changes as well as the whole concept of regular screening regular prevention  think you see outcomes much earlier especially when community cares involved when you have all your fitness your dietetics all this coming in together you should see much earlier results  dont think were looking at 20 years investment here  think the ministry look at a much earlier ri on the returns actuallywe should be seeing some of that but  think  has probably mentioned some of that the point essentially that for certain things if you can catch the condition a little bit earlier you can already make a difference to the outcome and many people dont proceed to do necessary screening end up with the condition fairly late where the cost of rescue is much much higher so while its correct that one should be cautious about over promising t is this is a journey that  think we really really need to take because if we dont we are staring down the gun of extremely high cost extremely high demand and manpower all of which we cant afford as a nation in the very long term so it has to be the situation where not only the health care professionals you know but the  population comes alongside and works on this grand challenge together to try to achieve that particular endpoint at the very start  spoke about this being right from the beginning of life and  didnt allude to the fact that we had to start with the ones that are greater risk so when the minister talked essentially about people signing on to this family physician they started with the older age group first but in essence we hope that by signing on mom and dad or grandpa and grandma that over time even the kids will end up seeing this particular family doctor family doctor group and we hope to start that practice earlier on in life get all the pickups done do all the preventive measures including the necessary vaccinations done early on so  think  its a journey and yes we have to climb that slope because weve spent a lot of time developing the rescue care now we really need to work essentially on prevention and promotion of health in a very serious and very concerted way,MIXED,climb that slope because weve spent a lot of  time climb that slope because weve spent a lot of ,NEUTRAL
